"","shares","num_hrefs","num_imgs","num_videos","is_popular"
"23879",899,1,1,0,"0"
"23880",1200,5,2,2,"0"
"23881",1100,4,1,12,"0"
"23882",1100,12,12,1,"0"
"23883",779,7,1,0,"0"
"23884",985,5,1,0,"0"
"23885",7400,10,3,0,"1"
"23886",1100,5,1,0,"0"
"23887",3200,3,1,0,"1"
"23888",1000,5,1,0,"0"
"23889",1200,7,0,2,"0"
"23890",891,9,2,0,"0"
"23891",827,18,15,2,"0"
"23892",879,28,1,0,"0"
"23893",6300,20,2,0,"1"
"23894",1500,29,12,3,"1"
"23895",2400,17,13,2,"1"
"23896",3500,2,5,2,"1"
"23897",876,10,8,0,"0"
"23898",1400,6,0,1,"1"
"23899",2100,6,3,1,"1"
"23900",891,1,1,0,"0"
"23901",1800,11,2,1,"1"
"23902",1100,8,1,0,"0"
"23903",1000,3,10,0,"0"
"23904",2200,20,5,0,"1"
"23905",5700,20,2,10,"1"
"23906",1300,5,2,0,"0"
"23907",954,12,1,0,"0"
"23908",999,14,1,0,"0"
"23909",1100,6,1,0,"0"
"23910",379,6,1,2,"0"
"23911",4100,0,2,1,"1"
"23912",1100,34,0,31,"0"
"23913",729,12,1,1,"0"
"23914",1100,2,12,1,"0"
"23915",2300,8,1,2,"1"
"23916",6700,18,0,15,"1"
"23917",929,30,13,0,"0"
"23918",818,1,1,1,"0"
"23919",495,10,1,0,"0"
"23920",1300,10,1,0,"0"
"23921",1100,4,1,0,"0"
"23922",1500,14,20,0,"1"
"23923",1600,3,1,0,"1"
"23924",2000,7,2,0,"1"
"23925",1000,5,2,0,"0"
"23926",21400,0,16,0,"1"
"23927",1000,11,1,0,"0"
"23928",895,4,1,1,"0"
"23929",4100,5,2,0,"1"
"23930",2300,10,1,0,"1"
"23931",703,2,2,0,"0"
"23932",3600,4,0,0,"1"
"23933",1100,2,1,0,"0"
"23934",2400,6,1,0,"1"
"23935",1400,33,10,1,"1"
"23936",1300,18,0,16,"0"
"23937",642,10,1,0,"0"
"23938",2600,9,1,0,"1"
"23939",887,9,1,0,"0"
"23940",4900,17,11,0,"1"
"23941",3500,5,1,1,"1"
"23942",1300,4,1,0,"0"
"23943",2300,6,10,2,"1"
"23944",1100,7,2,0,"0"
"23945",1300,3,1,1,"0"
"23946",2700,16,27,0,"1"
"23947",1000,7,2,0,"0"
"23948",887,7,2,0,"0"
"23949",2300,20,1,0,"1"
"23950",754,14,2,0,"0"
"23951",2700,34,1,0,"1"
"23952",459,9,4,1,"0"
"23953",3300,22,20,0,"1"
"23954",694,7,1,0,"0"
"23955",737,18,14,2,"0"
"23956",1500,10,3,1,"1"
"23957",1100,15,16,0,"0"
"23958",773,28,11,9,"0"
"23959",542,6,1,1,"0"
"23960",1500,7,1,0,"1"
"23961",746,8,1,0,"0"
"23962",5600,9,1,0,"1"
"23963",1400,19,2,0,"1"
"23964",683,17,3,0,"0"
"23965",6700,18,1,2,"1"
"23966",2500,22,8,0,"1"
"23967",3000,14,3,1,"1"
"23968",3500,7,1,0,"1"
"23969",1200,4,2,0,"0"
"23970",5600,0,18,2,"1"
"23971",894,6,5,25,"0"
"23972",6400,0,0,1,"1"
"23973",1800,19,15,0,"1"
"23974",597,15,1,0,"0"
"23975",1600,8,1,0,"1"
"23976",1600,20,0,11,"1"
"23977",1200,3,1,0,"0"
"23978",496,6,2,0,"0"
"23979",909,3,1,0,"0"
"23980",1500,14,1,0,"1"
"23981",841,3,0,0,"0"
"23982",32299,11,1,5,"1"
"23983",1100,33,5,20,"0"
"23984",1200,11,10,0,"0"
"23985",848,22,19,0,"0"
"23986",813,2,1,1,"0"
"23987",7800,11,1,0,"1"
"23988",970,10,1,0,"0"
"23989",20800,6,19,2,"1"
"23990",925,13,6,5,"0"
"23991",952,7,1,0,"0"
"23992",868,7,3,0,"0"
"23993",18000,24,19,0,"1"
"23994",8700,6,2,0,"1"
"23995",677,1,11,1,"0"
"23996",2200,34,0,31,"1"
"23997",2900,25,3,0,"1"
"23998",1700,7,9,2,"1"
"23999",1700,6,1,0,"1"
"24000",2700,10,8,0,"1"
"24001",730,3,1,0,"0"
"24002",927,7,1,1,"0"
"24003",780,15,1,0,"0"
"24004",1000,4,1,0,"0"
"24005",3200,4,2,1,"1"
"24006",2700,9,1,0,"1"
"24007",1300,4,5,0,"0"
"24008",1300,23,10,0,"0"
"24009",1100,4,3,0,"0"
"24010",1000,2,2,0,"0"
"24011",773,3,1,0,"0"
"24012",7400,8,2,1,"1"
"24013",3100,15,1,1,"1"
"24014",9100,3,0,2,"1"
"24015",1800,3,1,0,"1"
"24016",4200,2,2,0,"1"
"24017",1200,7,22,1,"0"
"24018",1600,28,0,24,"1"
"24019",7100,16,11,0,"1"
"24020",1200,10,1,1,"0"
"24021",1400,9,1,0,"1"
"24022",1300,18,1,1,"0"
"24023",897,7,11,1,"0"
"24024",766,26,1,0,"0"
"24025",1500,6,2,1,"1"
"24026",843,6,1,1,"0"
"24027",654,6,2,0,"0"
"24028",1500,4,1,1,"1"
"24029",2800,36,28,1,"1"
"24030",2300,13,7,0,"1"
"24031",740,51,30,0,"0"
"24032",841,2,10,0,"0"
"24033",1000,9,1,1,"0"
"24034",806,10,1,0,"0"
"24035",946,18,17,0,"0"
"24036",830,6,3,0,"0"
"24037",5800,13,3,12,"1"
"24038",1300,6,2,0,"0"
"24039",1100,14,12,0,"0"
"24040",717,12,3,16,"0"
"24041",8200,8,0,1,"1"
"24042",679,8,1,0,"0"
"24043",3700,59,26,0,"1"
"24044",1100,7,1,0,"0"
"24045",1100,6,1,0,"0"
"24046",1500,3,1,0,"1"
"24047",10300,24,11,0,"1"
"24048",1300,3,1,0,"0"
"24049",755,10,1,0,"0"
"24050",1300,1,12,1,"0"
"24051",1500,1,18,0,"1"
"24052",583,10,4,0,"0"
"24053",3800,1,2,0,"1"
"24054",2600,25,10,1,"1"
"24055",1400,0,13,0,"1"
"24056",3200,4,0,4,"1"
"24057",3700,4,2,0,"1"
"24058",729,5,1,0,"0"
"24059",1300,3,2,2,"0"
"24060",6400,26,22,0,"1"
"24061",802,13,50,1,"0"
"24062",974,5,1,0,"0"
"24063",1400,3,1,0,"1"
"24064",811,8,1,0,"0"
"24065",1100,9,1,0,"0"
"24066",2200,8,2,0,"1"
"24067",2300,7,0,2,"1"
"24068",1200,0,22,0,"0"
"24069",610,5,1,0,"0"
"24070",2100,8,3,0,"1"
"24071",1700,7,1,0,"1"
"24072",1200,6,2,0,"0"
"24073",1200,0,1,0,"0"
"24074",4600,6,2,0,"1"
"24075",5300,6,2,0,"1"
"24076",2900,5,1,1,"1"
"24077",3500,10,3,0,"1"
"24078",738,22,15,0,"0"
"24079",941,9,1,1,"0"
"24080",1100,6,1,1,"0"
"24081",985,6,1,1,"0"
"24082",717,4,1,0,"0"
"24083",2800,4,2,0,"1"
"24084",3200,12,1,0,"1"
"24085",1400,2,0,1,"1"
"24086",1500,2,1,0,"1"
"24087",801,29,11,0,"0"
"24088",1600,6,2,0,"1"
"24089",2800,18,4,3,"1"
"24090",750,2,1,0,"0"
"24091",1800,5,3,0,"1"
"24092",918,37,20,0,"0"
"24093",726,17,14,2,"0"
"24094",3000,17,13,0,"1"
"24095",1300,10,2,0,"0"
"24096",965,6,1,0,"0"
"24097",1600,17,0,11,"1"
"24098",1200,3,3,0,"0"
"24099",769,2,1,0,"0"
"24100",755,6,1,0,"0"
"24101",1400,11,8,1,"1"
"24102",824,4,0,1,"0"
"24103",1100,4,1,0,"0"
"24104",6100,2,7,1,"1"
"24105",3500,21,9,0,"1"
"24106",923,5,2,1,"0"
"24107",1500,18,21,0,"1"
"24108",853,8,2,25,"0"
"24109",1300,10,1,0,"0"
"24110",2100,3,1,0,"1"
"24111",2400,2,1,0,"1"
"24112",9500,24,21,0,"1"
"24113",685,7,1,0,"0"
"24114",2300,4,2,0,"1"
"24115",2000,1,2,0,"1"
"24116",1300,7,3,0,"0"
"24117",3300,3,2,0,"1"
"24118",7700,19,5,2,"1"
"24119",1400,6,25,0,"1"
"24120",1200,16,12,1,"0"
"24121",756,20,0,11,"0"
"24122",699,10,1,1,"0"
"24123",1700,20,11,0,"1"
"24124",1000,6,3,1,"0"
"24125",1100,15,1,0,"0"
"24126",5400,6,4,0,"1"
"24127",2300,2,0,21,"1"
"24128",2100,9,1,0,"1"
"24129",1100,12,1,0,"0"
"24130",2300,3,1,0,"1"
"24131",756,4,1,0,"0"
"24132",997,2,2,0,"0"
"24133",1800,5,2,2,"1"
"24134",1400,6,1,1,"1"
"24135",2800,7,0,1,"1"
"24136",2200,11,11,0,"1"
"24137",998,8,0,0,"0"
"24138",16600,2,17,1,"1"
"24139",534,5,1,0,"0"
"24140",3600,12,2,0,"1"
"24141",7300,13,11,0,"1"
"24142",3700,6,1,1,"1"
"24143",3600,9,1,2,"1"
"24144",1000,6,1,0,"0"
"24145",2200,10,1,0,"1"
"24146",5900,8,1,2,"1"
"24147",4500,10,1,0,"1"
"24148",2800,9,5,0,"1"
"24149",902,12,1,1,"0"
"24150",3300,6,1,0,"1"
"24151",2900,16,12,1,"1"
"24152",1800,18,2,6,"1"
"24153",2100,2,1,1,"1"
"24154",1100,5,1,2,"0"
"24155",1500,29,29,0,"1"
"24156",1500,1,1,0,"1"
"24157",2100,10,7,0,"1"
"24158",925,37,5,8,"0"
"24159",992,1,3,0,"0"
"24160",1300,10,1,25,"0"
"24161",3900,6,1,0,"1"
"24162",17300,8,0,4,"1"
"24163",10300,6,1,0,"1"
"24164",3600,17,14,0,"1"
"24165",3400,3,1,0,"1"
"24166",1000,3,1,1,"0"
"24167",2100,2,2,0,"1"
"24168",5000,2,1,1,"1"
"24169",2000,4,10,1,"1"
"24170",2400,4,2,0,"1"
"24171",2700,6,15,1,"1"
"24172",1800,1,1,2,"1"
"24173",12800,1,1,1,"1"
"24174",1000,3,1,0,"0"
"24175",932,9,1,0,"0"
"24176",3800,19,1,2,"1"
"24177",1600,9,11,0,"1"
"24178",3300,14,1,1,"1"
"24179",938,21,4,0,"0"
"24180",900,5,1,0,"0"
"24181",1300,17,17,1,"0"
"24182",3000,5,2,0,"1"
"24183",4300,20,3,0,"1"
"24184",1300,8,1,0,"0"
"24185",9700,13,11,0,"1"
"24186",12400,6,0,1,"1"
"24187",1800,26,12,0,"1"
"24188",2700,16,6,0,"1"
"24189",2300,19,0,17,"1"
"24190",5100,7,4,0,"1"
"24191",4100,15,3,1,"1"
"24192",11200,27,19,0,"1"
"24193",7900,9,11,2,"1"
"24194",3100,24,21,1,"1"
"24195",3000,47,1,4,"1"
"24196",1800,16,1,0,"1"
"24197",1700,10,1,0,"1"
"24198",1600,13,1,0,"1"
"24199",4100,15,3,0,"1"
"24200",1600,21,1,6,"1"
"24201",867,15,0,1,"0"
"24202",6400,3,0,12,"1"
"24203",7000,15,4,1,"1"
"24204",1200,9,1,0,"0"
"24205",3600,26,23,1,"1"
"24206",1100,1,0,1,"0"
"24207",4700,9,2,0,"1"
"24208",1200,15,1,0,"0"
"24209",1800,15,1,4,"1"
"24210",5800,15,2,0,"1"
"24211",1300,13,52,0,"0"
"24212",6200,8,1,2,"1"
"24213",2200,9,1,0,"1"
"24214",1900,3,13,0,"1"
"24215",2600,47,22,0,"1"
"24216",10700,7,1,0,"1"
"24217",1800,0,15,0,"1"
"24218",2200,7,0,1,"1"
"24219",1700,7,1,0,"1"
"24220",15700,6,1,0,"1"
"24221",1500,6,1,0,"1"
"24222",1600,53,50,0,"1"
"24223",3800,5,1,1,"1"
"24224",1000,7,0,1,"0"
"24225",1300,4,0,0,"0"
"24226",1900,31,3,1,"1"
"24227",7500,12,2,1,"1"
"24228",3500,18,0,1,"1"
"24229",764,16,2,1,"0"
"24230",967,5,1,0,"0"
"24231",1400,4,1,0,"1"
"24232",1100,8,2,2,"0"
"24233",751,14,1,0,"0"
"24234",1800,8,1,1,"1"
"24235",671,2,0,0,"0"
"24236",1600,15,1,25,"1"
"24237",803,12,1,0,"0"
"24238",825,15,1,0,"0"
"24239",8600,68,10,0,"1"
"24240",2300,3,1,0,"1"
"24241",880,28,0,27,"0"
"24242",865,12,2,2,"0"
"24243",1000,9,1,1,"0"
"24244",1200,3,1,0,"0"
"24245",6800,20,0,18,"1"
"24246",8100,3,4,0,"1"
"24247",2600,4,2,0,"1"
"24248",1400,39,1,0,"1"
"24249",1500,5,2,1,"1"
"24250",1700,7,5,1,"1"
"24251",5800,20,13,1,"1"
"24252",2600,16,14,1,"1"
"24253",604,5,1,0,"0"
"24254",2700,16,13,0,"1"
"24255",8700,4,1,0,"1"
"24256",688,14,1,1,"0"
"24257",1700,4,1,0,"1"
"24258",9200,8,1,1,"1"
"24259",3700,10,3,0,"1"
"24260",1100,2,1,0,"0"
"24261",734,8,2,1,"0"
"24262",26700,18,12,0,"1"
"24263",508,6,1,1,"0"
"24264",1200,8,18,0,"0"
"24265",943,7,1,3,"0"
"24266",841,10,1,0,"0"
"24267",589,8,4,0,"0"
"24268",1100,5,1,0,"0"
"24269",13500,8,2,0,"1"
"24270",2000,6,1,0,"1"
"24271",1300,10,1,1,"0"
"24272",1100,17,0,11,"0"
"24273",2400,10,2,2,"1"
"24274",788,7,8,0,"0"
"24275",2400,22,26,0,"1"
"24276",4900,10,1,1,"1"
"24277",1200,18,10,0,"0"
"24278",928,9,0,2,"0"
"24279",688,3,1,0,"0"
"24280",1700,6,11,1,"1"
"24281",13100,3,1,0,"1"
"24282",1100,6,2,0,"0"
"24283",863,9,1,1,"0"
"24284",773,10,2,2,"0"
"24285",2200,47,29,0,"1"
"24286",10000,7,1,0,"1"
"24287",11900,3,0,1,"1"
"24288",716,11,1,1,"0"
"24289",1500,11,4,1,"1"
"24290",2900,5,1,0,"1"
"24291",641,8,1,0,"0"
"24292",1000,6,2,0,"0"
"24293",987,7,1,0,"0"
"24294",1400,10,2,0,"1"
"24295",1600,5,1,0,"1"
"24296",1200,0,18,0,"0"
"24297",1500,0,1,0,"1"
"24298",1800,11,1,0,"1"
"24299",1200,4,1,0,"0"
"24300",877,16,1,0,"0"
"24301",1200,6,2,0,"0"
"24302",604,6,2,0,"0"
"24303",2300,5,1,6,"1"
"24304",2500,9,1,0,"1"
"24305",1300,14,11,0,"0"
"24306",854,8,1,0,"0"
"24307",664,18,16,0,"0"
"24308",2000,4,0,2,"1"
"24309",1700,10,2,7,"1"
"24310",11300,3,0,2,"1"
"24311",6300,17,1,1,"1"
"24312",2000,2,3,0,"1"
"24313",939,17,0,2,"0"
"24314",2200,6,4,1,"1"
"24315",23200,13,2,0,"1"
"24316",1500,3,2,0,"1"
"24317",3500,14,11,1,"1"
"24318",2600,16,2,0,"1"
"24319",1400,8,1,0,"1"
"24320",3300,28,11,12,"1"
"24321",802,3,0,2,"0"
"24322",1100,12,51,1,"0"
"24323",2200,6,1,0,"1"
"24324",59100,1,0,1,"1"
"24325",1700,4,1,1,"1"
"24326",3100,2,1,2,"1"
"24327",1900,7,2,1,"1"
"24328",1500,14,2,0,"1"
"24329",802,10,2,0,"0"
"24330",6300,3,3,1,"1"
"24331",1900,3,11,0,"1"
"24332",1100,0,14,0,"0"
"24333",5500,1,0,0,"1"
"24334",1900,2,2,1,"1"
"24335",5600,3,2,0,"1"
"24336",2600,3,2,1,"1"
"24337",1400,25,19,4,"1"
"24338",577,13,2,0,"0"
"24339",1500,8,1,2,"1"
"24340",1200,8,1,0,"0"
"24341",2600,4,1,1,"1"
"24342",1600,15,31,0,"1"
"24343",932,23,15,1,"0"
"24344",1300,11,1,1,"0"
"24345",1500,4,0,0,"1"
"24346",1400,5,3,1,"1"
"24347",787,6,1,0,"0"
"24348",530,4,1,1,"0"
"24349",1900,22,1,1,"1"
"24350",5500,10,9,1,"1"
"24351",1600,6,1,0,"1"
"24352",6600,8,2,0,"1"
"24353",20500,5,1,0,"1"
"24354",1000,22,0,20,"0"
"24355",1100,10,1,1,"0"
"24356",1200,3,13,1,"0"
"24357",2400,14,1,0,"1"
"24358",846,4,2,0,"0"
"24359",1000,7,1,0,"0"
"24360",1600,23,0,21,"1"
"24361",1100,23,2,1,"0"
"24362",10100,9,9,1,"1"
"24363",1200,13,1,0,"0"
"24364",2000,10,1,0,"1"
"24365",788,5,1,0,"0"
"24366",1800,33,0,21,"1"
"24367",9400,21,0,19,"1"
"24368",726,3,3,11,"0"
"24369",690,13,2,0,"0"
"24370",1400,50,3,0,"1"
"24371",671,6,2,1,"0"
"24372",857,13,1,0,"0"
"24373",1400,7,2,0,"1"
"24374",872,11,1,0,"0"
"24375",1500,6,1,1,"1"
"24376",1300,23,1,20,"0"
"24377",1000,6,6,0,"0"
"24378",1300,19,3,2,"0"
"24379",2500,6,2,1,"1"
"24380",1900,5,2,0,"1"
"24381",5400,12,6,0,"1"
"24382",6800,31,24,0,"1"
"24383",806,7,2,0,"0"
"24384",1000,8,0,1,"0"
"24385",698,2,3,0,"0"
"24386",980,8,1,0,"0"
"24387",834,23,1,0,"0"
"24388",1500,5,1,1,"1"
"24389",1000,6,1,4,"0"
"24390",1300,11,8,1,"0"
"24391",1000,6,2,0,"0"
"24392",1300,8,1,0,"0"
"24393",822,26,23,1,"0"
"24394",1900,5,2,0,"1"
"24395",849,3,3,1,"0"
"24396",4200,11,3,0,"1"
"24397",1300,2,2,1,"0"
"24398",1300,34,5,1,"0"
"24399",1100,9,8,0,"0"
"24400",2300,5,1,2,"1"
"24401",5300,6,1,3,"1"
"24402",8300,8,1,1,"1"
"24403",2900,13,1,0,"1"
"24404",585,5,1,0,"0"
"24405",2900,8,3,0,"1"
"24406",1900,3,1,1,"1"
"24407",3000,5,3,0,"1"
"24408",1200,4,1,1,"0"
"24409",33500,11,51,0,"1"
"24410",1200,23,2,0,"0"
"24411",680,4,1,0,"0"
"24412",1000,3,1,0,"0"
"24413",1800,10,2,0,"1"
"24414",968,24,17,0,"0"
"24415",6600,13,1,1,"1"
"24416",935,8,1,0,"0"
"24417",967,6,21,1,"0"
"24418",925,21,6,6,"0"
"24419",988,4,1,1,"0"
"24420",958,4,2,0,"0"
"24421",1200,29,51,1,"0"
"24422",9200,18,15,1,"1"
"24423",6000,47,6,0,"1"
"24424",656,2,0,2,"0"
"24425",2100,9,1,0,"1"
"24426",992,8,1,0,"0"
"24427",2300,4,14,1,"1"
"24428",1800,5,3,0,"1"
"24429",1700,4,1,1,"1"
"24430",3800,5,2,0,"1"
"24431",1100,5,2,0,"0"
"24432",20400,5,11,0,"1"
"24433",877,4,1,0,"0"
"24434",1200,24,8,0,"0"
"24435",12900,29,25,0,"1"
"24436",1400,4,2,1,"1"
"24437",4200,28,19,7,"1"
"24438",2600,2,9,1,"1"
"24439",2600,1,0,2,"1"
"24440",1000,9,1,0,"0"
"24441",27400,2,2,0,"1"
"24442",633,19,1,2,"0"
"24443",691,6,3,2,"0"
"24444",1400,28,25,0,"1"
"24445",4000,20,10,0,"1"
"24446",883,10,51,1,"0"
"24447",9900,12,1,1,"1"
"24448",1700,5,1,1,"1"
"24449",1600,9,1,2,"1"
"24450",1200,26,7,1,"0"
"24451",13700,10,11,0,"1"
"24452",1500,8,6,1,"1"
"24453",3400,19,15,1,"1"
"24454",1100,0,6,0,"0"
"24455",743,12,7,0,"0"
"24456",1300,14,1,1,"0"
"24457",913,14,1,1,"0"
"24458",2600,6,2,0,"1"
"24459",1500,8,1,0,"1"
"24460",1500,7,3,0,"1"
"24461",2200,3,1,1,"1"
"24462",2300,24,1,0,"1"
"24463",847,6,1,0,"0"
"24464",1500,13,1,0,"1"
"24465",1200,3,1,0,"0"
"24466",1100,14,2,0,"0"
"24467",1500,12,1,0,"1"
"24468",2400,14,4,0,"1"
"24469",6000,6,1,0,"1"
"24470",3000,15,3,0,"1"
"24471",1200,9,1,0,"0"
"24472",12900,12,8,0,"1"
"24473",8800,5,4,1,"1"
"24474",13700,30,1,1,"1"
"24475",924,9,2,0,"0"
"24476",1400,4,2,0,"1"
"24477",821,10,1,0,"0"
"24478",486,19,52,0,"0"
"24479",1800,38,1,19,"1"
"24480",3000,6,1,0,"1"
"24481",1100,12,3,0,"0"
"24482",591,3,1,0,"0"
"24483",3700,5,1,1,"1"
"24484",1500,30,23,2,"1"
"24485",1300,28,5,0,"0"
"24486",5300,13,11,0,"1"
"24487",2000,8,1,0,"1"
"24488",1900,9,4,1,"1"
"24489",1900,10,2,0,"1"
"24490",6500,10,16,0,"1"
"24491",2800,7,0,1,"1"
"24492",1600,0,12,0,"1"
"24493",884,9,1,0,"0"
"24494",638,8,1,1,"0"
"24495",1400,9,13,0,"1"
"24496",948,4,2,0,"0"
"24497",1600,5,9,1,"1"
"24498",936,5,4,0,"0"
"24499",615,30,2,0,"0"
"24500",4000,11,1,0,"1"
"24501",4700,4,4,1,"1"
"24502",1100,10,11,0,"0"
"24503",525,7,5,0,"0"
"24504",913,4,3,0,"0"
"24505",720,11,1,0,"0"
"24506",844,3,21,0,"0"
"24507",1400,0,21,0,"1"
"24508",1600,9,3,0,"1"
"24509",2300,19,15,1,"1"
"24510",3900,8,1,1,"1"
"24511",3500,20,22,0,"1"
"24512",1100,4,22,0,"0"
"24513",1600,5,1,0,"1"
"24514",10400,3,2,0,"1"
"24515",893,2,0,2,"0"
"24516",1000,4,1,0,"0"
"24517",795,6,6,1,"0"
"24518",4400,4,0,2,"1"
"24519",1100,7,8,2,"0"
"24520",1400,8,1,0,"1"
"24521",1100,4,1,0,"0"
"24522",936,6,0,0,"0"
"24523",843,13,2,1,"0"
"24524",1200,2,0,1,"0"
"24525",972,12,1,1,"0"
"24526",1200,20,1,0,"0"
"24527",2400,8,2,0,"1"
"24528",2000,10,1,0,"1"
"24529",1300,15,2,0,"0"
"24530",1300,15,5,2,"0"
"24531",1500,2,30,0,"1"
"24532",1200,14,2,0,"0"
"24533",1700,8,1,0,"1"
"24534",5300,3,1,0,"1"
"24535",4400,6,3,0,"1"
"24536",2600,4,1,0,"1"
"24537",2200,2,1,0,"1"
"24538",3600,5,3,0,"1"
"24539",1300,1,0,1,"0"
"24540",637,2,1,0,"0"
"24541",1700,12,1,1,"1"
"24542",2700,31,30,1,"1"
"24543",2900,6,2,0,"1"
"24544",963,7,2,0,"0"
"24545",2400,4,1,0,"1"
"24546",950,9,1,1,"0"
"24547",1200,8,1,0,"0"
"24548",1400,7,1,2,"1"
"24549",3900,6,2,0,"1"
"24550",3300,14,1,0,"1"
"24551",1500,6,1,1,"1"
"24552",1100,6,1,0,"0"
"24553",2800,20,3,2,"1"
"24554",917,27,12,0,"0"
"24555",1100,5,0,1,"0"
"24556",3400,6,0,0,"1"
"24557",1800,2,0,1,"1"
"24558",1200,16,11,0,"0"
"24559",5800,5,1,8,"1"
"24560",5400,25,0,22,"1"
"24561",815,7,1,0,"0"
"24562",3800,2,0,0,"1"
"24563",1500,11,1,0,"1"
"24564",5200,12,2,0,"1"
"24565",2300,28,108,0,"1"
"24566",779,13,4,1,"0"
"24567",1500,7,2,0,"1"
"24568",1200,8,1,0,"0"
"24569",6000,19,12,0,"1"
"24570",2500,21,2,1,"1"
"24571",988,11,1,0,"0"
"24572",1100,8,1,2,"0"
"24573",1100,21,2,8,"0"
"24574",3600,15,1,1,"1"
"24575",1600,2,1,0,"1"
"24576",1300,7,1,0,"0"
"24577",1000,10,2,0,"0"
"24578",1600,16,16,0,"1"
"24579",905,11,1,0,"0"
"24580",20500,17,8,0,"1"
"24581",1100,4,1,0,"0"
"24582",3500,7,2,0,"1"
"24583",1800,14,10,1,"1"
"24584",1900,14,1,10,"1"
"24585",1700,12,1,0,"1"
"24586",3600,9,13,0,"1"
"24587",1300,7,2,1,"0"
"24588",16600,80,28,0,"1"
"24589",3200,11,5,2,"1"
"24590",1700,4,1,0,"1"
"24591",3300,15,6,0,"1"
"24592",8700,18,9,0,"1"
"24593",2800,19,3,0,"1"
"24594",2600,12,1,0,"1"
"24595",1500,3,0,2,"1"
"24596",3200,53,25,0,"1"
"24597",1600,5,1,0,"1"
"24598",1200,30,1,0,"0"
"24599",4000,7,13,0,"1"
"24600",969,5,1,0,"0"
"24601",2200,13,2,26,"1"
"24602",3500,19,21,0,"1"
"24603",1800,0,13,0,"1"
"24604",1300,27,1,3,"0"
"24605",851,12,1,0,"0"
"24606",29200,13,4,6,"1"
"24607",2700,24,8,0,"1"
"24608",2500,13,1,0,"1"
"24609",1800,24,2,1,"1"
"24610",4900,66,1,5,"1"
"24611",1900,11,1,0,"1"
"24612",825,4,1,1,"0"
"24613",20400,46,111,2,"1"
"24614",5600,20,16,0,"1"
"24615",18100,1,0,2,"1"
"24616",1300,4,1,0,"0"
"24617",4000,19,1,1,"1"
"24618",5600,15,3,1,"1"
"24619",2100,1,1,1,"1"
"24620",989,0,0,2,"0"
"24621",3700,2,3,0,"1"
"24622",3500,24,4,0,"1"
"24623",2000,15,1,0,"1"
"24624",3100,20,1,1,"1"
"24625",1500,5,0,2,"1"
"24626",5500,36,1,3,"1"
"24627",3400,14,1,0,"1"
"24628",12700,10,1,0,"1"
"24629",5300,6,1,0,"1"
"24630",884,21,8,1,"0"
"24631",1000,5,0,1,"0"
"24632",1100,6,1,0,"0"
"24633",3600,4,0,1,"1"
"24634",2400,2,0,2,"1"
"24635",846,6,1,2,"0"
"24636",9200,29,5,8,"1"
"24637",1800,3,4,0,"1"
"24638",4800,1,0,2,"1"
"24639",1700,7,2,0,"1"
"24640",1400,10,2,0,"1"
"24641",1400,10,1,0,"1"
"24642",1500,4,1,0,"1"
"24643",1100,7,1,0,"0"
"24644",748,14,1,0,"0"
"24645",903,3,1,1,"0"
"24646",765,4,1,0,"0"
"24647",4700,5,0,0,"1"
"24648",21400,20,1,17,"1"
"24649",1300,16,0,12,"0"
"24650",31000,15,10,0,"1"
"24651",1300,13,1,0,"0"
"24652",2900,30,8,0,"1"
"24653",662,3,0,6,"0"
"24654",1000,13,4,1,"0"
"24655",96000,20,15,2,"1"
"24656",1600,11,1,0,"1"
"24657",23800,6,5,1,"1"
"24658",1400,1,0,1,"1"
"24659",1600,6,0,2,"1"
"24660",5200,4,1,0,"1"
"24661",1200,7,2,0,"0"
"24662",1200,0,18,0,"0"
"24663",1100,5,1,3,"0"
"24664",996,6,1,0,"0"
"24665",5800,16,3,0,"1"
"24666",1400,7,2,0,"1"
"24667",776,5,1,0,"0"
"24668",1400,9,1,0,"1"
"24669",13400,10,11,1,"1"
"24670",6800,14,11,0,"1"
"24671",661,4,1,0,"0"
"24672",1100,3,1,1,"0"
"24673",674,4,17,0,"0"
"24674",1100,3,2,0,"0"
"24675",3900,35,28,3,"1"
"24676",863,8,1,0,"0"
"24677",1200,8,1,1,"0"
"24678",4800,9,2,0,"1"
"24679",879,9,1,1,"0"
"24680",917,14,2,0,"0"
"24681",883,9,1,0,"0"
"24682",4300,0,0,1,"1"
"24683",957,87,76,1,"0"
"24684",5700,0,26,0,"1"
"24685",1000,30,3,4,"0"
"24686",1200,7,2,3,"0"
"24687",1300,7,2,1,"0"
"24688",5500,7,1,0,"1"
"24689",1100,22,21,1,"0"
"24690",2700,8,1,0,"1"
"24691",1200,6,1,0,"0"
"24692",1500,5,0,1,"1"
"24693",1800,10,2,0,"1"
"24694",925,6,1,1,"0"
"24695",1200,3,25,0,"0"
"24696",3100,7,1,0,"1"
"24697",3100,15,4,0,"1"
"24698",573,3,3,0,"0"
"24699",787,7,1,0,"0"
"24700",1400,6,1,0,"1"
"24701",1500,5,1,2,"1"
"24702",2000,46,5,0,"1"
"24703",1200,11,1,0,"0"
"24704",3000,1,8,0,"1"
"24705",1200,4,1,0,"0"
"24706",1000,25,3,0,"0"
"24707",11500,20,19,0,"1"
"24708",1900,11,3,0,"1"
"24709",930,5,1,0,"0"
"24710",3700,4,3,1,"1"
"24711",574,8,2,0,"0"
